Rango Poblacional;Municipio;Codigo Postal;Provincia
100K->500K;LEGANES;28916;MADRID
100K->500K;LEGANES;28917;MADRID
100K->500K;LEGANES;28918;MADRID
100K->500K;LEON;24001;LEON
100K->500K;LEON;24002;LEON
100K->500K;LEON;24004;LEON
100K->500K;LEON;24005;LEON
100K->500K;LEON;24006;LEON
100K->500K;LEON;24007;LEON
100K->500K;LEON;24008;LEON
100K->500K;LEON;24009;LEON
100K->500K;LEON;24010;LEON
100K->500K;LEZO;20100;GUIPUZCOA
100K->500K;LLEIDA;25001;LERIDA
100K->500K;LLEIDA;25002;LERIDA
100K->500K;LLEIDA;25003;LERIDA
100K->500K;LLEIDA;25004;LERIDA
100K->500K;LLEIDA;25005;LERIDA
100K->500K;LLEIDA;25006;LERIDA
100K->500K;LLEIDA;25007;LERIDA
100K->500K;LLEIDA;25008;LERIDA
100K->500K;LLEIDA;25191;LERIDA
100K->500K;LLEIDA;25196;LERIDA
100K->500K;LLEIDA;25198;LERIDA
100K->500K;LLUCMAJOR;7600;BALEARES
100K->500K;LOGRONO;26001;LA RIOJA
100K->500K;LOGRONO;26002;LA RIOJA
100K->500K;LOGRONO;26003;LA RIOJA
100K->500K;LOGRONO;26004;LA RIOJA
100K->500K;LOGRONO;26004;ZARAGOZA
100K->500K;LOGRONO;26005;LA RIOJA
100K->500K;LOGRONO;26005;ZARAGOZA
100K->500K;LOGRONO;26006;LA RIOJA
100K->500K;LOGRONO;26006;VIZCAYA
100K->500K;LOGRONO;26006;ZARAGOZA
100K->500K;LOGRONO;26007;LA RIOJA
100K->500K;LOGRONO;26007;VIZCAYA
100K->500K;LOGRONO;26007;ZARAGOZA
100K->500K;LOGRONO;26008;ZARAGOZA
100K->500K;LORCA;30163;MURCIA
100K->500K;MADRID;28925;MADRID
100K->500K;MARBELLA;29600;GRANADA
100K->500K;MARBELLA;29600;MALAGA
100K->500K;MARBELLA;29601;MALAGA
100K->500K;MARBELLA;29602;MALAGA
100K->500K;MARBELLA;29660;GRANADA
100K->500K;MARBELLA;29660;MALAGA
100K->500K;MARBELLA;29670;GRANADA
100K->500K;MARBELLA;29670;MALAGA
100K->500K;MATARO;8301;BARCELONA
100K->500K;MATARO;8302;BARCELONA
100K->500K;MATARO;8302;ZARAGOZA
100K->500K;MATARO;8303;BARCELONA
100K->500K;MATARO;8304;BARCELONA
100K->500K;MORAL DE LA REINA;47015;VALLADOLID
100K->500K;MOSTOLES;28931;MADRID
100K->500K;MOSTOLES;28932;MADRID
100K->500K;MOSTOLES;28933;MADRID
100K->500K;MOSTOLES;28934;MADRID
100K->500K;MOSTOLES;28935;MADRID
100K->500K;MOSTOLES;28936;MADRID
100K->500K;MOSTOLES;28937;MADRID
100K->500K;MOSTOLES;28938;MADRID
100K->500K;MURCIA;30001;MURCIA
100K->500K;MURCIA;30002;MURCIA
100K->500K;MURCIA;30003;MURCIA
100K->500K;MURCIA;30004;MURCIA
100K->500K;MURCIA;30005;MURCIA
100K->500K;MURCIA;30006;MURCIA
100K->500K;MURCIA;30007;MURCIA
100K->500K;MURCIA;30008;MURCIA
100K->500K;MURCIA;30009;MURCIA
100K->500K;MURCIA;30010;MURCIA
100K->500K;MURCIA;30011;MURCIA
100K->500K;MURCIA;30012;MURCIA
100K->500K;MURCIA;30100;MURCIA
100K->500K;MURCIA;30107;MURCIA
100K->500K;MURCIA;30110;MURCIA
100K->500K;MURCIA;30120;MURCIA
100K->500K;MURCIA;30139;MURCIA
100K->500K;MURCIA;30150;MURCIA
100K->500K;MURCIA;30151;MURCIA
100K->500K;MURCIA;30152;MURCIA
100K->500K;MURCIA;30154;MURCIA
100K->500K;MURCIA;30155;MURCIA
100K->500K;MURCIA;30156;MURCIA
100K->500K;MURCIA;30157;MURCIA
100K->500K;MURCIA;30158;MURCIA
100K->500K;MURCIA;30161;MURCIA
100K->500K;MURCIA;30163;MURCIA
100K->500K;MURCIA;30164;MURCIA
100K->500K;MURCIA;30165;MURCIA
100K->500K;MURCIA;30167;MURCIA
100K->500K;MURCIA;30168;MURCIA
100K->500K;MURCIA;30169;MURCIA
100K->500K;MURCIA;30179;MURCIA
100K->500K;MURCIA;30570;MURCIA
100K->500K;MURCIA;30579;MURCIA
100K->500K;MURCIA;30580;MURCIA
100K->500K;MURCIA;30590;MURCIA
100K->500K;MURCIA;30830;MURCIA
100K->500K;MURCIA;30832;MURCIA
100K->500K;MURCIA;30833;MURCIA
100K->500K;MURCIA;30835;MURCIA
100K->500K;MURCIA;30836;MURCIA
100K->500K;MUTXAMEL;3112;ALICANTE
100K->500K;NIGRAN;36330;PONTEVEDRA
100K->500K;OBEJO;14350;CORDOBA
100K->500K;OIA;36392;PONTEVEDRA
100K->500K;ORCOYEN;31012;NAVARRA
100K->500K;OURENSE;32001;ORENSE
100K->500K;OURENSE;32002;ORENSE
100K->500K;OURENSE;32003;ORENSE
100K->500K;OURENSE;32004;ORENSE
100K->500K;OURENSE;32005;ORENSE
100K->500K;OURENSE;32971;ORENSE
100K->500K;OVIEDO;33001;ASTURIAS
100K->500K;OVIEDO;33002;ASTURIAS
100K->500K;OVIEDO;33003;ASTURIAS
100K->500K;OVIEDO;33004;ASTURIAS
100K->500K;OVIEDO;33005;ASTURIAS
100K->500K;OVIEDO;33006;ASTURIAS
100K->500K;OVIEDO;33007;ASTURIAS
100K->500K;OVIEDO;33008;ASTURIAS
100K->500K;OVIEDO;33009;ASTURIAS
100K->500K;OVIEDO;33010;ASTURIAS
100K->500K;OVIEDO;33011;ASTURIAS
100K->500K;OVIEDO;33012;ASTURIAS
100K->500K;OVIEDO;33013;ASTURIAS
100K->500K;OVIEDO;33119;ASTURIAS
100K->500K;OVIEDO;33174;ASTURIAS
100K->500K;OVIEDO;33191;ASTURIAS
100K->500K;OVIEDO;33193;ASTURIAS
100K->500K;OVIEDO;33194;ASTURIAS
100K->500K;OVIEDO;33660;ASTURIAS
100K->500K;OVIEDO;33919;ASTURIAS
100K->500K;PALACIOS Y VILLAFRANCA (LOS);41728;SEVILLA
100K->500K;PALMA DE MALLORCA;7001;BALEARES
100K->500K;PALMA DE MALLORCA;7002;BALEARES
100K->500K;PALMA DE MALLORCA;7003;BALEARES
100K->500K;PALMA DE MALLORCA;7004;BALEARES
100K->500K;PALMA DE MALLORCA;7005;BALEARES
100K->500K;PALMA DE MALLORCA;7006;BALEARES
100K->500K;PALMA DE MALLORCA;7007;BALEARES
100K->500K;PALMA DE MALLORCA;7008;BALEARES
100K->500K;PALMA DE MALLORCA;7009;BALEARES
100K->500K;PALMA DE MALLORCA;7010;BALEARES
100K->500K;PALMA DE MALLORCA;7011;BALEARES
100K->500K;PALMA DE MALLORCA;7012;BALEARES
100K->500K;PALMA DE MALLORCA;7013;BALEARES
100K->500K;PALMA DE MALLORCA;7014;BALEARES
100K->500K;PALMA DE MALLORCA;7015;BALEARES
100K->500K;PALMA DE MALLORCA;7120;BALEARES
100K->500K;PALMA DE MALLORCA;7198;BALEARES
100K->500K;PALMA DE MALLORCA;7199;BALEARES
100K->500K;PALMA DE MALLORCA;7600;BALEARES
100K->500K;PALMA DE MALLORCA;7608;BALEARES
100K->500K;PALMA DE MALLORCA;7610;BALEARES
100K->500K;PALMA DE MALLORCA;7611;BALEARES
100K->500K;PALMAS DE GRAN CANARIA (LAS);35001;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35002;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35003;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35004;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35005;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35006;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35007;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35008;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35009;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35010;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35011;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35012;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35013;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35014;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35015;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35016;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35017;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35018;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35019;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35220;LAS PALMAS
100K->500K;PALMAS DE GRAN CANARIA (LAS);35229;LAS PALMAS
100K->500K;PAMPLONA/IRUNA;31001;NAVARRA
100K->500K;PAMPLONA/IRUNA;31001;VIZCAYA
100K->500K;PAMPLONA/IRUNA;31002;NAVARRA
100K->500K;PAMPLONA/IRUNA;31002;VIZCAYA
100K->500K;PAMPLONA/IRUNA;31003;NAVARRA
100K->500K;PAMPLONA/IRUNA;31003;VIZCAYA
100K->500K;PAMPLONA/IRUNA;31004;NAVARRA
100K->500K;PAMPLONA/IRUNA;31004;VIZCAYA
100K->500K;PAMPLONA/IRUNA;31005;NAVARRA
100K->500K;PAMPLONA/IRUNA;31006;NAVARRA
100K->500K;PAMPLONA/IRUNA;31006;VIZCAYA
100K->500K;PAMPLONA/IRUNA;31007;NAVARRA
100K->500K;PAMPLONA/IRUNA;31007;VIZCAYA
100K->500K;PAMPLONA/IRUNA;31008;NAVARRA
100K->500K;PAMPLONA/IRUNA;31008;VIZCAYA
100K->500K;PAMPLONA/IRUNA;31009;NAVARRA
100K->500K;PAMPLONA/IRUNA;31009;VIZCAYA
100K->500K;PAMPLONA/IRUNA;31011;NAVARRA
100K->500K;PAMPLONA/IRUNA;31011;VIZCAYA
100K->500K;PAMPLONA/IRUNA;31012;NAVARRA
100K->500K;PAMPLONA/IRUNA;31012;VIZCAYA
100K->500K;PAMPLONA/IRUNA;31014;NAVARRA
100K->500K;PAMPLONA/IRUNA;31014;VIZCAYA
100K->500K;PAMPLONA/IRUNA;31015;NAVARRA
100K->500K;PAMPLONA/IRUNA;31015;VIZCAYA
100K->500K;PARLA;28980;MADRID
100K->500K;PARLA;28981;MADRID
100K->500K;PARLA;28982;MADRID
100K->500K;PILONA;33535;ASTURIAS
100K->500K;PONTEAREAS;36313;PONTEVEDRA
100K->500K;POZO CANADA;2006;ALBACETE
100K->500K;REUS;43201;TARRAGONA
100K->500K;REUS;43202;TARRAGONA
100K->500K;REUS;43203;TARRAGONA
100K->500K;REUS;43204;TARRAGONA
100K->500K;REUS;43205;TARRAGONA
100K->500K;REUS;43206;TARRAGONA
100K->500K;SABADELL;8201;BARCELONA
100K->500K;SABADELL;8202;BARCELONA
100K->500K;SABADELL;8203;BARCELONA
100K->500K;SABADELL;8204;BARCELONA
100K->500K;SABADELL;8205;BARCELONA
100K->500K;SABADELL;8206;BARCELONA
100K->500K;SABADELL;8207;BARCELONA
100K->500K;SABADELL;8208;BARCELONA
100K->500K;SALAMANCA;37001;SALAMANCA
100K->500K;SALAMANCA;37002;SALAMANCA
100K->500K;SALAMANCA;37003;SALAMANCA
100K->500K;SALAMANCA;37004;SALAMANCA
100K->500K;SALAMANCA;37005;SALAMANCA
100K->500K;SALAMANCA;37006;SALAMANCA
100K->500K;SALAMANCA;37007;SALAMANCA
100K->500K;SALAMANCA;37008;SALAMANCA
100K->500K;SAN ANDRES DEL RABANEDO;24010;LEON
100K->500K;SAN ANDRES DEL RABANEDO;24192;LEON
100K->500K;SAN CIBRAO DAS VINAS;32900;ORENSE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38108;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38201;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38202;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38203;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38204;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38205;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38206;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38207;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38208;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38240;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38260;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38270;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38291;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38296;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38297;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38320;TENERIFE
100K->500K;SAN CRISTOBAL DE LA LAGUNA;38330;TENERIFE
100K->500K;SAN JAVIER;30380;MURCIA
100K->500K;SANTA COLOMA DE GRAMENET;8921;BARCELONA
100K->500K;SANTA COLOMA DE GRAMENET;8922;BARCELONA
100K->500K;SANTA COLOMA DE GRAMENET;8923;BARCELONA
100K->500K;SANTA COLOMA DE GRAMENET;8924;BARCELONA
100K->500K;SANTA CRUZ DE TENERIFE;38001;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38002;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38003;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38004;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38005;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38006;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38007;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38008;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38009;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38010;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38107;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38108;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38110;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38111;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38120;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38129;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38130;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38150;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38160;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38170;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38180;TENERIFE
100K->500K;SANTA CRUZ DE TENERIFE;38294;TENERIFE
100K->500K;SANTANDER;39001;CANTABRIA
100K->500K;SANTANDER;39002;CANTABRIA
100K->500K;SANTANDER;39003;CANTABRIA
100K->500K;SANTANDER;39004;CANTABRIA
100K->500K;SANTANDER;39005;CANTABRIA
100K->500K;SANTANDER;39006;CANTABRIA
100K->500K;SANTANDER;39007;CANTABRIA
100K->500K;SANTANDER;39008;CANTABRIA
100K->500K;SANTANDER;39009;CANTABRIA
100K->500K;SANTANDER;39010;CANTABRIA
100K->500K;SANTANDER;39011;CANTABRIA
100K->500K;SANTANDER;39012;CANTABRIA
100K->500K;SANT JOSEP DE SA TALAIA;7610;BALEARES
100K->500K;SANTOVENIA DE LA VALDONCINA;24009;LEON
100K->500K;SIERO;33199;ASTURIAS
100K->500K;TACORONTE;38297;TENERIFE
100K->500K;TARIFA;11390;CADIZ
100K->500K;TARIFA;11391;CADIZ
100K->500K;TARRAGONA;43001;TARRAGONA
100K->500K;TARRAGONA;43002;TARRAGONA
100K->500K;TARRAGONA;43003;TARRAGONA
100K->500K;TARRAGONA;43004;TARRAGONA
100K->500K;TARRAGONA;43005;TARRAGONA
100K->500K;TARRAGONA;43006;TARRAGONA
100K->500K;TARRAGONA;43007;TARRAGONA
100K->500K;TARRAGONA;43100;TARRAGONA
100K->500K;TELDE;35200;LAS PALMAS
100K->500K;TELDE;35210;LAS PALMAS
100K->500K;TELDE;35211;LAS PALMAS
100K->500K;TELDE;35212;LAS PALMAS
100K->500K;TELDE;35214;LAS PALMAS
100K->500K;TELDE;35215;LAS PALMAS
100K->500K;TELDE;35218;LAS PALMAS
100K->500K;TELDE;35219;LAS PALMAS
100K->500K;TELDE;35220;LAS PALMAS
100K->500K;TELDE;35230;LAS PALMAS
100K->500K;TERRASSA;8221;BARCELONA
100K->500K;TERRASSA;8222;BARCELONA
100K->500K;TERRASSA;8223;BARCELONA
100K->500K;TERRASSA;8224;BARCELONA
100K->500K;TERRASSA;8225;BARCELONA
100K->500K;TERRASSA;8226;BARCELONA
100K->500K;TERRASSA;8227;BARCELONA
100K->500K;TERRASSA;8228;BARCELONA
100K->500K;TOBARRA;2512;ALBACETE
100K->500K;TOEN;32940;ORENSE
100K->500K;TORREJON DE ARDOZ;28850;MADRID
100K->500K;TORRE-PACHECO;30369;MURCIA
100K->500K;TOTANA;30850;MURCIA
100K->500K;VALLADOLID;47001;VALLADOLID
100K->500K;VALLADOLID;47002;VALLADOLID
100K->500K;VALLADOLID;47003;VALLADOLID
100K->500K;VALLADOLID;47004;VALLADOLID
100K->500K;VALLADOLID;47005;VALLADOLID
100K->500K;VALLADOLID;47006;VALLADOLID
100K->500K;VALLADOLID;47007;VALLADOLID
100K->500K;VALLADOLID;47008;VALLADOLID
100K->500K;VALLADOLID;47009;VALLADOLID
100K->500K;VALLADOLID;47010;VALLADOLID
100K->500K;VALLADOLID;47011;VALLADOLID
100K->500K;VALLADOLID;47012;VALLADOLID
100K->500K;VALLADOLID;47013;VALLADOLID
100K->500K;VALLADOLID;47014;VALLADOLID
100K->500K;VALLADOLID;47152;VALLADOLID
100K->500K;VALLADOLID;47153;VALLADOLID
100K->500K;VIGO;36201;PONTEVEDRA
100K->500K;VIGO;36202;PONTEVEDRA
100K->500K;VIGO;36203;PONTEVEDRA
100K->500K;VIGO;36204;PONTEVEDRA
100K->500K;VIGO;36205;PONTEVEDRA
100K->500K;VIGO;36206;PONTEVEDRA
100K->500K;VIGO;36207;PONTEVEDRA
100K->500K;VIGO;36208;PONTEVEDRA
100K->500K;VIGO;36209;PONTEVEDRA
100K->500K;VIGO;36210;PONTEVEDRA
100K->500K;VIGO;36211;PONTEVEDRA
100K->500K;VIGO;36212;PONTEVEDRA
100K->500K;VIGO;36213;PONTEVEDRA
100K->500K;VIGO;36214;PONTEVEDRA
100K->500K;VIGO;36215;PONTEVEDRA
100K->500K;VIGO;36216;PONTEVEDRA
100K->500K;VIGO;36310;PONTEVEDRA
100K->500K;VIGO;36312;PONTEVEDRA
100K->500K;VIGO;36315;PONTEVEDRA
100K->500K;VIGO;36317;PONTEVEDRA
100K->500K;VIGO;36331;PONTEVEDRA
100K->500K;VIGO;36390;PONTEVEDRA
100K->500K;VILLAQUILAMBRE;24008;LEON
100K->500K;VILLASUR DE HERREROS;9199;BURGOS
100K->500K;VITORIA-GASTEIZ;1001;ALAVA
100K->500K;VITORIA-GASTEIZ;1001;VIZCAYA
100K->500K;VITORIA-GASTEIZ;1002;ALAVA
100K->500K;VITORIA-GASTEIZ;1002;VIZCAYA
100K->500K;VITORIA-GASTEIZ;1003;ALAVA
100K->500K;VITORIA-GASTEIZ;1004;ALAVA
100K->500K;VITORIA-GASTEIZ;1005;ALAVA
100K->500K;VITORIA-GASTEIZ;1006;ALAVA
100K->500K;VITORIA-GASTEIZ;1006;VIZCAYA
100K->500K;VITORIA-GASTEIZ;1007;ALAVA
100K->500K;VITORIA-GASTEIZ;1007;VIZCAYA
100K->500K;VITORIA-GASTEIZ;1008;ALAVA
100K->500K;VITORIA-GASTEIZ;1008;VIZCAYA
100K->500K;VITORIA-GASTEIZ;1009;ALAVA
100K->500K;VITORIA-GASTEIZ;1009;VIZCAYA
100K->500K;VITORIA-GASTEIZ;1010;ALAVA
100K->500K;VITORIA-GASTEIZ;1010;VIZCAYA
100K->500K;VITORIA-GASTEIZ;1012;ALAVA
100K->500K;VITORIA-GASTEIZ;1012;VIZCAYA
100K->500K;VITORIA-GASTEIZ;1013;ALAVA
100K->500K;VITORIA-GASTEIZ;1191;ALAVA
100K->500K;VITORIA-GASTEIZ;1195;ALAVA
100K->500K;VITORIA-GASTEIZ;1196;ALAVA
100K->500K;VITORIA-GASTEIZ;1196;VIZCAYA
100K->500K;VITORIA-GASTEIZ;1510;ALAVA
100K->500K;ZIZUR MAYOR/ZIZUR NAGUSIA;31010;NAVARRA
1K->25K0K->100K;ADEJE;38660;TENERIFE
1K->25K0K->100K;AGUILAS;30889;MURCIA
1K->25K0K->100K;ALCALA DE GUADAIRA;41500;SEVILLA
1K->25K0K->100K;ALCOY/ALCOI;3800;ALICANTE
1K->25K0K->100K;ALCOY/ALCOI;3802;ALICANTE
1K->25K0K->100K;ALCOY/ALCOI;3803;ALICANTE
1K->25K0K->100K;ALCUDIA (L);46250;VALENCIA
1K->25K0K->100K;ALGARROBO;29750;MALAGA
1K->25K0K->100K;ALHENDIN;18620;GRANADA
1K->25K0K->100K;ALMACHAR;29718;MALAGA
1K->25K0K->100K;AMPUDIA;34191;PALENCIA
1K->25K0K->100K;ANDRATX;7160;BALEARES
1K->25K0K->100K;ARANJUEZ;28300;MADRID
1K->25K0K->100K;ARGANDA DEL REY;28500;MADRID
1K->25K0K->100K;ARONA;38626;TENERIFE
1K->25K0K->100K;ARONA;38627;TENERIFE
1K->25K0K->100K;ARONA;38630;TENERIFE
1K->25K0K->100K;ARONA;38631;TENERIFE
1K->25K0K->100K;ARONA;38640;TENERIFE
1K->25K0K->100K;ARONA;38650;TENERIFE
1K->25K0K->100K;ARONA;38660;TENERIFE
1K->25K0K->100K;ARRECIFE;35500;LAS PALMAS
1K->25K0K->100K;AUTILLA DEL PINO;34191;PALENCIA
1K->25K0K->100K;AVILA;5001;AVILA
1K->25K0K->100K;AVILA;5002;AVILA
1K->25K0K->100K;AVILA;5003;AVILA
1K->25K0K->100K;AVILA;5004;AVILA
1K->25K0K->100K;AVILA;5005;AVILA
1K->25K0K->100K;AVILA;5160;AVILA
1K->25K0K->100K;AVILA;5194;AVILA
1K->25K0K->100K;AVILES;33401;ASTURIAS
1K->25K0K->100K;AVILES;33402;ASTURIAS
1K->25K0K->100K;AVILES;33417;ASTURIAS
1K->25K0K->100K;BENALMADENA;29630;GRANADA
1K->25K0K->100K;BENALMADENA;29630;MALAGA
1K->25K0K->100K;BENALMADENA;29631;MALAGA
1K->25K0K->100K;BENALMADENA;29639;MALAGA
1K->25K0K->100K;BENAMOCARRA;29719;MALAGA
1K->25K0K->100K;BENFERRI;3316;ALICANTE
1K->25K0K->100K;BENIDORM;3501;ALICANTE
1K->25K0K->100K;BENIDORM;3502;ALICANTE
1K->25K0K->100K;BENIDORM;3503;ALICANTE
1K->25K0K->100K;BIMENES;33519;ASTURIAS
1K->25K0K->100K;BOADILLA DEL MONTE;28223;MADRID
1K->25K0K->100K;BORGE (EL);29718;MALAGA
1K->25K0K->100K;CACERES;10001;CACERES
1K->25K0K->100K;CACERES;10002;CACERES
1K->25K0K->100K;CACERES;10003;CACERES
1K->25K0K->100K;CACERES;10004;CACERES
1K->25K0K->100K;CACERES;10005;CACERES
1K->25K0K->100K;CACERES;10164;CACERES
1K->25K0K->100K;CACERES;10195;CACERES
1K->25K0K->100K;CACERES;10199;CACERES
1K->25K0K->100K;CALVIA;7160;BALEARES
1K->25K0K->100K;CALVIA;7180;BALEARES
1K->25K0K->100K;CALVIA;7181;BALEARES
1K->25K0K->100K;CALVIA;7183;BALEARES
1K->25K0K->100K;CALVIA;7184;BALEARES
1K->25K0K->100K;CALVIA;7196;BALEARES
1K->25K0K->100K;CANADA;3191;ALICANTE
1K->25K0K->100K;CANAR;18418;GRANADA
1K->25K0K->100K;CARMONA;41500;SEVILLA
1K->25K0K->100K;CASARES;29693;MALAGA
1K->25K0K->100K;CASTELLDEFELS;8860;BARCELONA
1K->25K0K->100K;CERDANYOLA DEL VALLES;8193;BARCELONA
1K->25K0K->100K;CERDANYOLA DEL VALLES;8290;BARCELONA
1K->25K0K->100K;CEUTA;51001;CADIZ
1K->25K0K->100K;CEUTA;51001;CEUTA
1K->25K0K->100K;CEUTA;51002;CADIZ
1K->25K0K->100K;CEUTA;51002;CEUTA
1K->25K0K->100K;CEUTA;51003;CADIZ
1K->25K0K->100K;CEUTA;51003;CEUTA
1K->25K0K->100K;CEUTA;51004;CADIZ
1K->25K0K->100K;CEUTA;51004;CEUTA
1K->25K0K->100K;CHICLANA DE LA FRONTERA;11130;CADIZ
1K->25K0K->100K;CHICLANA DE LA FRONTERA;11139;CADIZ
1K->25K0K->100K;CIUDAD REAL;13001;CIUDAD REAL
1K->25K0K->100K;CIUDAD REAL;13002;CIUDAD REAL
1K->25K0K->100K;CIUDAD REAL;13003;CIUDAD REAL
1K->25K0K->100K;CIUDAD REAL;13004;CIUDAD REAL
1K->25K0K->100K;CIUDAD REAL;13005;CIUDAD REAL
1K->25K0K->100K;CIUDAD REAL;13195;CIUDAD REAL
1K->25K0K->100K;CIUDAD REAL;13196;CIUDAD REAL
1K->25K0K->100K;COLLADO VILLALBA;28400;MADRID
1K->25K0K->100K;COLMENAR DE OREJA;28300;MADRID
1K->25K0K->100K;COLMENAR VIEJO;28707;MADRID
1K->25K0K->100K;CORNELLA DE LLOBREGAT;8940;BARCELONA
1K->25K0K->100K;CORVERA DE ASTURIAS;33470;ASTURIAS
1K->25K0K->100K;COSLADA;28820;MADRID
1K->25K0K->100K;CUENCA;16001;CUENCA
1K->25K0K->100K;CUENCA;16002;CUENCA
1K->25K0K->100K;CUENCA;16003;CUENCA
1K->25K0K->100K;CUENCA;16004;CUENCA
1K->25K0K->100K;CUENCA;16193;CUENCA
1K->25K0K->100K;CUTAR;29718;MALAGA
1K->25K0K->100K;EJIDO (EL);4700;ALMERIA
1K->25K0K->100K;EJIDO (EL);4700;GRANADA
1K->25K0K->100K;EJIDO (EL);4710;ALMERIA
1K->25K0K->100K;EJIDO (EL);4710;GRANADA
1K->25K0K->100K;EJIDO (EL);4711;ALMERIA
1K->25K0K->100K;EJIDO (EL);4711;GRANADA
1K->25K0K->100K;EJIDO (EL);4715;ALMERIA
1K->25K0K->100K;EJIDO (EL);4716;ALMERIA
1K->25K0K->100K;EJIDO (EL);4740;ALMERIA
1K->25K0K->100K;ELDA;3600;ALICANTE
1K->25K0K->100K;ESTEPONA;29680;GRANADA
1K->25K0K->100K;ESTEPONA;29680;MALAGA
1K->25K0K->100K;ESTEPONA;29688;GRANADA
1K->25K0K->100K;ESTEPONA;29688;MALAGA
1K->25K0K->100K;ESTEPONA;29689;GRANADA
1K->25K0K->100K;ESTEPONA;29689;MALAGA
1K->25K0K->100K;ESTEPONA;29693;MALAGA
1K->25K0K->100K;FERROL;15401;LA CORUNA
1K->25K0K->100K;FERROL;15402;LA CORUNA
1K->25K0K->100K;FERROL;15403;LA CORUNA
1K->25K0K->100K;FERROL;15404;LA CORUNA
1K->25K0K->100K;FERROL;15405;LA CORUNA
1K->25K0K->100K;FERROL;15406;LA CORUNA
1K->25K0K->100K;FERROL;15407;LA CORUNA
1K->25K0K->100K;FERROL;15592;LA CORUNA
1K->25K0K->100K;FERROL;15593;LA CORUNA
1K->25K0K->100K;FERROL;15594;LA CORUNA
1K->25K0K->100K;FERROL;15595;LA CORUNA
1K->25K0K->100K;FRIOL;27299;LUGO
1K->25K0K->100K;FUENGIROLA;29640;GRANADA
